ep,loss,ret_start,steps_mean,succ_stab,succ_speed,succ_both,abs_err_mean,vy_lo_raw_mean,f_in_mean,stance_time_mean,flight_time_mean,l_min_mean,step_length_mean,E_apex_end_mean,reasons_top
468,-10.412276969601711,-0.371244656542937,7.066666666666666,0.0,0.13333333333333333,0.0,2.280561330593865,1.5819871509538683,579.5133676585416,0.1492566305916307,0.17393474812224827,0.8828095801634919,0.8624730180744127,1083.0440792014558,"no_apex_potential:29, fall_before_apex:1"
469,-11.631066505859296,-0.4745331121919056,7.566666666666666,0.0,0.1,0.0,2.3985743379042024,1.5956175210737882,580.0693152113278,0.15081729962532603,0.1785434185210502,0.881108776538719,0.8261140994643834,1077.1600989798146,"no_apex_potential:29, fall_before_apex:1"
470,-11.774195632090171,-0.4488473782936732,6.833333333333333,0.0,0.06666666666666667,0.0,2.5331040506166125,1.5683751219334399,579.88246772938,0.14989562169312182,0.17876761904761915,0.8802957902335306,0.8235685268540013,1077.4704688450172,"no_apex_potential:29, fall_before_apex:1"
471,-9.818984397749107,-0.3101430686811606,6.833333333333333,0.0,0.2,0.0,2.391903001081889,1.4831868595468334,562.0332030064001,0.1494898863636365,0.16693970779220796,0.885322479873269,0.782886820550772,1082.356943475667,no_apex_potential:30
472,-12.847619801263015,-0.40578886518875756,7.633333333333334,0.0,0.03333333333333333,0.0,2.525240848717536,1.6397315977937974,576.3924002572404,0.15169242442742453,0.18189047489547502,0.8774547285192877,0.8347789188911917,1080.2833792626052,no_apex_potential:30
473,-10.76956059585015,-0.4202339142560959,7.133333333333334,0.0,0.1,0.0,2.6598122996831446,1.6829800643804613,584.7055463241591,0.15037930594460017,0.18671149470899484,0.876358868373811,0.8077506135109337,1068.245162891738,"no_apex_potential:29, fall_before_apex:1"
474,-10.22409518857797,-0.3490648945172628,7.466666666666667,0.03333333333333333,0.13333333333333333,0.03333333333333333,2.309755000100397,1.5283066175734763,559.6343656116219,0.15051511243386254,0.17189206349206362,0.8829273348757776,0.8532646667900635,1081.2185133385312,"no_apex_potential:29, success:1"
475,-11.821007768809796,-0.33266588573654493,7.066666666666666,0.0,0.1,0.0,2.3308060872269234,1.4992544797186966,586.6629567343803,0.14834394059644068,0.17207207551707562,0.8858528316844171,0.8293735124964463,1078.1333073242474,"no_apex_potential:29, fall_before_apex:1"
476,-9.921103662500778,-0.21509949937462808,7.566666666666666,0.03333333333333333,0.16666666666666666,0.0,2.1840865206054616,1.52440436183604,565.4907388308818,0.15148374135124146,0.16825671957671967,0.8841833023605434,0.862831259896329,1087.1323083870593,"no_apex_potential:29, success:1"
477,-9.726542091369629,-0.15774938464164734,6.933333333333334,0.0,0.26666666666666666,0.0,1.9734432579500227,1.3474377411341658,549.7673212277429,0.1467095105820107,0.1475325000000001,0.8932490951762637,0.7969377841326492,1102.6705861876462,no_apex_potential:30
478,-10.778321857750417,-0.2741698841253916,7.6,0.0,0.13333333333333333,0.0,2.3904026579592714,1.5764954313929338,572.287632326084,0.1501054112118819,0.17428550312976795,0.8813481192254226,0.8236961068633722,1081.5774121850786,"no_apex_potential:29, fall_before_apex:1"
479,-9.44588527654608,-0.34518863757451373,5.866666666666666,0.0,0.16666666666666666,0.0,2.580248193400814,1.5897229116070628,578.0978652925854,0.15141226190476204,0.1763124867724869,0.8796357250724771,0.7335634114230899,1080.3853590579233,no_apex_potential:30
480,-9.617372256020705,-0.2148254961396257,8.8,0.03333333333333333,0.2,0.03333333333333333,2.0917523950143746,1.5757489750080866,570.8214916668629,0.15188493238243247,0.1730370182350331,0.8832736626854701,0.8755142477194838,1084.4663737995734,"no_apex_potential:29, success:1"
481,-12.626086278756459,-0.4805921235432227,8.033333333333333,0.0,0.03333333333333333,0.0,2.4864691191315327,1.723018588160431,571.9300902575183,0.15475081825581835,0.18870289742664756,0.8739009916044629,0.8538882265013118,1075.4614613162573,no_apex_potential:30
482,-11.42835172911485,-0.3101436922947566,7.533333333333333,0.0,0.1,0.0,2.404852524031226,1.6718520613989996,577.8312219817891,0.15374312409812418,0.1833621500721502,0.8769342090504703,0.8374006131943548,1079.6215987057642,no_apex_potential:30
483,-8.649708196272453,-0.27730299656589824,6.5,0.0,0.23333333333333334,0.0,2.138551932420778,1.5014291022960136,573.8990340070176,0.15095482540607552,0.16336402731527747,0.8854563248102003,0.8221786058146445,1093.8933923807479,no_apex_potential:30
484,-10.801618040104707,-0.27183323812981447,6.833333333333333,0.0,0.16666666666666666,0.0,2.306822553819377,1.5631111363649743,558.7655628244752,0.1519450661375662,0.17004493386243397,0.8814592851975122,0.8188532752898301,1086.7187710507426,no_apex_potential:30
485,-12.743539269765218,-0.46557526687781015,7.566666666666666,0.0,0.0,0.0,2.4414811524925724,1.7423078155894227,581.4403035219153,0.15503397408147418,0.1891437607762609,0.8727153919495697,0.9014468742967969,1080.2562199941524,no_apex_potential:30
486,-10.120156051839391,-0.37183578436573345,6.966666666666667,0.0,0.13333333333333333,0.0,2.4463320168748677,1.5885042018488598,570.9192519197449,0.1516805107855109,0.17448603683353694,0.8793685811377755,0.8174688892757614,1087.938518351807,no_apex_potential:30
487,-10.312474312074482,-0.34410552158951757,6.5,0.0,0.16666666666666666,0.0,2.3286364112369453,1.57424577395169,578.1695450871285,0.15297939153439166,0.1739289213564215,0.8804142714186426,0.8394868478472336,1085.475185053484,no_apex_potential:30
